,src,trg,nij,score,sdev_cij
4252,2633,12572,0.7070878155103153,0.9952821850264618,0.0031161485660323924
4253,2633,12576,0.7070878155103153,0.9926928010059098,0.005106817829066208
4254,2633,12577,0.7070878155103153,0.991828717217466,0.005770508887732177
4255,2633,15444,0.7070878155103153,0.990965382482936,0.006433324556300094
4256,2633,15445,0.7070878155103153,0.990102795828736,0.0070952662912281885
4257,2633,15446,0.7070878155103153,0.9892409562829684,0.007756335545960111
4258,2633,15448,0.7070878155103153,0.9878830763780029,0.008797282925789159
4259,2633,15449,0.7070878155103153,0.9870231579006477,0.00945611019964256
4260,2633,15451,0.7070878155103153,0.9861639830686901,0.010114070168164816
4261,2633,15452,0.7070878155103153,0.9853055509179062,0.010771164271096484
4262,2633,18722,0.7070878155103153,0.9844478604857378,0.011427393945205129
4263,2634,20210,0.7070878155104053,0.9988445252159456,0.0005560785405365328
4264,2634,20212,0.7070878155104053,0.9983497036389323,0.0008679797211440759
4265,2634,20213,0.7070878155104053,0.9980599544244918,0.001050577180515518
4266,2634,22778,0.7070878155104053,0.9977702892218097,0.0012330919150732177
4267,2645,18017,0.577319297955283,0.9999067981089387,3.898369245570802e-05
4268,2652,2653,1.0,0.999803572653688,5.129912469663687e-05
4269,2661,2663,0.7524607145488362,0.9991258795534445,0.00025089260218762876
4270,2661,2664,0.6672370348535864,0.9994718785622134,0.00015313370816917352
4271,2662,28003,0.5221208886796466,0.9997945535790047,3.7067548781021286e-05
4272,2663,2664,0.6137075995258023,0.9997517559584297,4.018489155912938e-05
4273,2665,2666,0.9999999999999999,0.9996685074503929,1.459821858663959e-05
4274,2665,2667,0.9999999999999999,0.9995234310504266,6.589287021032413e-05
4275,2666,2667,0.9999999999999999,0.999761687132085,5.1296169782235754e-05
4276,2669,7395,0.6666130185981276,0.9999516267187057,4.1892656254568846e-05
4277,2670,4944,0.5180045053386481,0.9999624104059489,3.692966618495489e-05
4278,2677,2679,0.6492633724469444,0.9988591805049384,0.00039141856373255753
4279,2677,2682,0.6733971456181999,0.9993938298847268,4.2072992469838185e-05
4280,2677,2684,0.7636601509927503,0.9973379007179753,0.0014661577125236291
4281,2677,2685,0.925770405985714,0.99813039224808,0.0007761734806604191
4282,2677,2686,0.9607431383364132,0.9975119971984672,0.0011508363324997082
4283,2677,2687,0.7696764166355409,0.9969606852355403,0.0017346190757186733
4284,2677,2689,0.6453759961002652,0.995683606091895,0.0029698291807320567
4285,2677,2690,0.8164089457898883,0.9964154966280556,0.002055434524204715
4286,2677,2693,0.7142920976847228,0.9955918073511438,0.002863285040225123
4287,2677,2694,0.7301399610637547,0.9961805906216821,0.00238121652900961
4288,2677,2699,0.7069929489658334,0.9953621634823467,0.003057710226292279
4289,2678,2681,1.0,0.9997280391640354,5.1293796057735056e-05
4290,2678,2684,0.6545834251293146,0.9986059631107731,0.0007677547835350414
4291,2678,2688,1.0,0.9992782196666038,0.00018192500555435243
4292,2678,2689,0.5163008119329214,0.9975773969803698,0.001787163207651965
4293,2678,9301,0.5773192979553294,0.9991843393198665,0.0003890568597068794
4294,2679,2685,0.6010185680575518,0.999193802607051,0.0003915381359025012
4295,2679,2686,0.6237492584251801,0.9989269991508786,0.0005524080287685702
4296,2679,2687,0.5830806218312024,0.9988763887255147,0.000623789933051185
4297,2679,2690,0.5300644254388692,0.9984536932162333,0.0009962594408498395
4298,2680,2683,0.5772728330028416,0.9999162221219512,3.898262885227484e-05
4299,2681,2684,0.6545834251293146,0.9989776943442324,0.0005063236714334651
4300,2681,2688,1.0,0.9994707357133921,9.70834686073475e-05
4301,2681,2689,0.5163008119329214,0.9982231598659442,0.00122340673290125
4302,2681,9301,0.5773192979553294,0.999401888005336,0.0002541169882156338
4303,2682,2683,0.57725734053012,0.9992992084895231,0.0002481242062990123
4304,2682,2684,0.629785290053383,0.9981332600956485,0.0011338503621755116
4305,2682,2685,0.6233920104481384,0.9983948003076304,0.0009379881762799767
4306,2682,2686,0.7394563709305809,0.9981307854335262,0.001013282392234151
4307,2682,2687,0.5553408941837777,0.9975642400524843,0.0017121886069155347
4308,2682,2690,0.5890690828280082,0.9971272068597121,0.0019999311118341205
4309,2682,2693,0.589069082827836,0.9969080278516832,0.0021770068690553394
4310,2682,2694,0.5268058554202941,0.996938771863977,0.002314218607292105
4311,2683,2684,0.6545834251289429,0.9995643143476711,9.365704675357711e-05
4312,2683,2689,0.5163008119329149,0.9992425832136828,0.0003330497303848812
4313,2684,2685,0.7069739680196034,0.9981926626088862,0.0009691613877963724
4314,2684,2686,0.733681250087573,0.997594839431054,0.0013793965346556444
4315,2684,2687,0.5037430455233813,0.9965725927222756,0.002688150528454508
4316,2684,2688,0.6545834251293146,0.9981864109813918,0.0010254889865108816
4317,2684,2689,0.6760236387335727,0.9969561435807677,0.0019449009910811198
4318,2684,2690,0.5343360443648426,0.9959579836326007,0.003135794597544066
4319,2684,2693,0.668020446038057,0.9965188423974555,0.00229683088150364
4320,2684,2698,0.566830102592076,0.9995524883857553,3.8609114790342456e-05
4321,2684,2699,0.6170809259684801,0.9960760895852151,0.0027737130388904223
4322,2684,2767,0.5069383697140909,0.9995524883857553,3.651248950580789e-05
4323,2685,2686,0.889419602298858,0.9984081653318929,0.0007096947847857695
4324,2685,2687,0.7125340794858722,0.998055231582839,0.0010934685059933126
4325,2685,2689,0.5974699979229663,0.9972374668881253,0.0018926075357450865
4326,2685,2690,0.7558072411935622,0.9977061866183189,0.0012882011890574896
4327,2685,2693,0.6612603358471055,0.9971786248608053,0.0018123242845307645
4328,2685,2694,0.6759238113745507,0.997555695253663,0.001505679403143591
4329,2685,2699,0.6545131493924338,0.9970315684445352,0.0019363913405812253
4330,2686,2687,0.7394563709306112,0.9981575510953689,0.0009942580323022874
4331,2686,2689,0.6200405599002842,0.9973827372966292,0.0017329324627135738
4332,2686,2690,0.7843592927437879,0.9978268357770467,0.0011730993423599801
4333,2686,2692,0.554566259196312,0.999309884368905,0.00024552300684773325
4334,2686,2693,0.784359292743337,0.9976609722598085,0.001284070278265512
4335,2686,2694,0.7014675367661675,0.9976842817948779,0.001374632642606785
4336,2686,2699,0.6792386245708123,0.9971876509706175,0.0017722186219587706
4337,2687,2690,0.8248788572856903,0.9991491169323872,0.00027633898894806623
4338,2687,2694,0.6322688520656411,0.9989421356455279,0.0005143061181656431
4339,2687,2699,0.5441557995462732,0.9985544585193539,0.0008694456713303477
