Unnamed: 0,src,trg,nij,score
14304,285,300,0.5,0.25
14305,286,1241,0.09375,0.046875
14310,286,26969,0.09375,0.046875
14311,286,10074,0.09375,0.046875
14313,286,19852,0.09375,0.046875
14314,286,19945,0.09375,0.046875
14315,286,19946,0.09375,0.046875
14316,286,19983,0.09375,0.046875
14317,286,19987,0.09375,0.046875
14318,289,19974,0.1041666666666666,0.0520833333333333
14319,289,22507,0.1875,0.09375
14320,289,22515,0.0875,0.04375
14333,291,1252,0.3,0.15
14537,295,2182,0.5,0.25
14539,296,2550,0.0909090909090909,0.0454545454545454
14541,296,15271,0.0909090909090909,0.0454545454545454
14544,296,19907,0.0909090909090909,0.0454545454545454
14545,296,19926,0.0909090909090909,0.0454545454545454
14546,296,22458,0.0909090909090909,0.0454545454545454
14547,298,1234,0.125,0.0625
14548,298,19974,0.1388888888888889,0.0694444444444444
14777,311,10129,0.1833333333333333,0.0916666666666666
14778,311,18021,0.1833333333333333,0.0916666666666666
14781,311,19875,0.0722222222222222,0.0361111111111111
14783,311,22363,0.0916666666666666,0.0458333333333333
14788,311,19873,0.07,0.035
14790,311,19884,0.11,0.055
14792,320,19412,0.1764705882352941,0.088235294117647
14793,320,27568,0.3333333333333333,0.1666666666666666
14794,321,936,0.1111632270168855,0.0555816135084427
14855,321,19801,0.073170731707317,0.0365853658536585
14860,321,3164,0.1024390243902439,0.0512195121951219
14862,321,27563,0.0786585365853658,0.0393292682926829
14924,321,4612,0.1280487804878048,0.0640243902439024
14991,321,21818,0.073170731707317,0.0365853658536585
15028,321,19162,0.0967479674796747,0.0483739837398373
15083,321,3667,0.1024390243902439,0.0512195121951219
15084,321,8766,0.1024390243902439,0.0512195121951219
15085,321,18310,0.1024390243902439,0.0512195121951219
15086,321,16561,0.1024390243902439,0.0512195121951219
15151,321,2571,0.0853658536585365,0.0426829268292682
15153,321,25616,0.0853658536585365,0.0426829268292682
15155,321,29627,0.1280487804878048,0.0640243902439024
15187,321,27475,0.1024390243902439,0.0512195121951219
15188,321,27567,0.1024390243902439,0.0512195121951219
15191,321,10153,0.0873983739837398,0.0436991869918699
15218,324,9509,0.0716264345073209,0.0358132172536604
15219,324,10001,0.0857142857142857,0.0428571428571428
15220,324,10013,0.0857142857142857,0.0428571428571428
15221,324,10067,0.1071428571428571,0.0535714285714285
15222,324,10107,0.1428571428571428,0.0714285714285714
15223,324,11971,0.0952380952380952,0.0476190476190476
15244,328,2130,0.5,0.25
15695,354,3319,0.0833333333333333,0.0416666666666666
15700,354,20085,0.0833333333333333,0.0416666666666666
15908,364,10654,0.075,0.0375
16847,383,19309,0.1018518518518518,0.0509259259259259
17532,388,27848,0.1052631578947368,0.0526315789473684
17614,390,413,0.0756170844406138,0.0378085422203069
17664,390,3373,0.1076923076923077,0.0538461538461538
17760,402,3358,0.15,0.075
17761,402,10216,0.15,0.075
17762,402,10312,0.11375,0.056875
17763,402,12515,0.121875,0.0609375
17764,402,3359,0.09375,0.046875
17765,402,10295,0.09375,0.046875
17766,402,10307,0.09375,0.046875
17767,402,10331,0.09375,0.046875
17769,405,12996,0.25,0.125
17770,405,13110,0.3333333333333333,0.1666666666666666
17771,407,579,0.0731242496998799,0.0365621248499399
17772,407,810,0.0892857142857142,0.0446428571428571
17776,407,20221,0.0892857142857142,0.0446428571428571
17814,409,3346,0.15625,0.078125
17815,409,20182,0.15625,0.078125
17816,409,22773,0.09375,0.046875
17827,409,20234,0.0875,0.04375
17829,409,3886,0.078125,0.0390625
17831,409,4159,0.078125,0.0390625
17916,413,3373,0.1111111111111111,0.0555555555555555
17994,416,20298,0.0999999999999999,0.0499999999999999
18001,416,20208,0.1208333333333333,0.0604166666666666
18006,421,10436,0.1397058823529411,0.0698529411764705
18173,427,10463,0.0972222222222222,0.0486111111111111
18174,427,20326,0.0999999999999999,0.0499999999999999
18177,427,10479,0.0833333333333333,0.0416666666666666
18705,429,26429,0.0973544973544973,0.0486772486772486
18768,429,10482,0.1300075585789871,0.0650037792894935
18819,431,13669,0.17578125,0.087890625
18825,433,18566,0.0785714285714285,0.0392857142857142
18826,433,19216,0.0785714285714285,0.0392857142857142
18862,433,15510,0.0916666666666666,0.0458333333333333
18863,433,17289,0.073076923076923,0.0365384615384615
18948,435,10468,0.0892857142857142,0.0446428571428571
18950,435,28204,0.0892857142857142,0.0446428571428571
18988,435,15502,0.078125,0.0390625
19018,437,10468,0.0892857142857142,0.0446428571428571
19020,437,28204,0.0892857142857142,0.0446428571428571
19021,437,17070,0.078125,0.0390625
19023,437,28137,0.078125,0.0390625
19024,437,28139,0.078125,0.0390625
19026,437,28144,0.078125,0.0390625
19075,439,10468,0.1071428571428571,0.0535714285714285
19077,439,28204,0.1071428571428571,0.0535714285714285
19089,440,20339,0.0993589743589743,0.0496794871794871
19099,440,17312,0.15,0.075
19100,440,28207,0.15,0.075
19555,442,11712,0.0770888594164456,0.0385444297082228
19568,442,965,0.1017241379310344,0.0508620689655172
19569,442,11059,0.1017241379310344,0.0508620689655172
19570,442,11060,0.1017241379310344,0.0508620689655172
19635,442,11396,0.1017241379310344,0.0508620689655172
19639,442,4367,0.0726600985221674,0.0363300492610837
19640,442,4430,0.0726600985221674,0.0363300492610837
19642,442,11370,0.0726600985221674,0.0363300492610837
19757,442,1105,0.1293103448275862,0.0646551724137931
19842,442,1160,0.0956112852664576,0.0478056426332288
19923,442,2624,0.0928776683087027,0.0464388341543513
19963,442,25237,0.1695402298850574,0.0847701149425287
20010,442,5975,0.0847701149425287,0.0423850574712643
20011,442,6624,0.0847701149425287,0.0423850574712643
20034,442,8156,0.0779454022988505,0.0389727011494252
20624,448,453,0.125,0.0625
20626,448,461,0.125,0.0625
21540,450,2903,0.1722222222222222,0.0861111111111111
21541,450,9043,0.0888888888888888,0.0444444444444444
21542,453,454,0.0841584158415841,0.042079207920792
21543,453,461,0.1666666666666666,0.0833333333333333
21544,453,2982,0.0839598997493734,0.0419799498746867
21545,453,3556,0.1041666666666666,0.0520833333333333
21954,454,461,0.0841584158415841,0.042079207920792
22390,454,1990,0.0858085808580858,0.0429042904290429
22419,456,16722,0.1666666666666666,0.0833333333333333
22420,456,16726,0.25,0.125
22563,461,2982,0.0839598997493734,0.0419799498746867
22564,461,3556,0.1041666666666666,0.0520833333333333
22570,467,3708,0.0714285714285714,0.0357142857142857
23946,512,5234,0.1105497289355018,0.0552748644677509
24122,512,7386,0.1023255813953488,0.0511627906976744
24123,512,16550,0.1023255813953488,0.0511627906976744
24125,512,9414,0.127906976744186,0.063953488372093
25046,522,20707,0.0952380952380952,0.0476190476190476
25047,522,20910,0.1071428571428571,0.0535714285714285
25048,522,21037,0.1428571428571428,0.0714285714285714
25049,522,21209,0.1428571428571428,0.0714285714285714
25050,522,21210,0.1428571428571428,0.0714285714285714
25051,522,21759,0.1428571428571428,0.0714285714285714
25052,531,614,0.1293103448275862,0.0646551724137931
25053,531,10817,0.12890625,0.064453125
25054,531,20671,0.25,0.125
25061,533,10850,0.1875,0.09375
25062,533,20544,0.1875,0.09375
25089,560,4012,0.0749434389140271,0.0374717194570135
25113,560,10628,0.1875,0.09375
25114,563,614,0.0708836206896551,0.0354418103448275
25115,563,21196,0.1375,0.06875
25148,563,28075,0.0916666666666666,0.0458333333333333
25149,563,28082,0.0916666666666666,0.0458333333333333
25150,563,17183,0.11,0.055
25151,563,19727,0.11,0.055
25153,563,22610,0.11,0.055
25154,579,810,0.0816326530612244,0.0408163265306122
25158,579,20221,0.0816326530612244,0.0408163265306122
25423,587,18247,0.0833333333333333,0.0416666666666666
25424,587,18271,0.0833333333333333,0.0416666666666666
25425,587,19152,0.0833333333333333,0.0416666666666666
25430,614,20671,0.1293103448275862,0.0646551724137931
25489,614,21196,0.1293103448275862,0.0646551724137931
25518,614,21818,0.0738916256157635,0.0369458128078817
25519,614,20600,0.1870689655172413,0.0935344827586206
25542,614,25608,0.0890804597701149,0.0445402298850574
25646,636,21385,0.2,0.1
25647,636,21437,0.1333333333333333,0.0666666666666666
25648,636,21441,0.2,0.1
25649,636,21448,0.11,0.055
25650,638,769,0.0857142857142857,0.0428571428571428
25651,638,770,0.3485714285714286,0.1742857142857143
25653,638,28924,0.0857142857142857,0.0428571428571428
25654,638,29002,0.0857142857142857,0.0428571428571428
25655,638,29335,0.0857142857142857,0.0428571428571428
27150,715,10211,0.1785714285714285,0.0892857142857142
27151,715,20664,0.3333333333333333,0.1666666666666666
27152,721,19431,0.1714285714285714,0.0857142857142857
27153,721,21344,0.3333333333333333,0.1666666666666666
27155,723,21134,0.1555555555555555,0.0777777777777777
27156,723,21163,0.1296296296296296,0.0648148148148148
27157,723,21859,0.0950617283950617,0.0475308641975308
27646,729,20580,0.0714285714285714,0.0357142857142857
27647,729,20581,0.0714285714285714,0.0357142857142857
27648,729,20582,0.0714285714285714,0.0357142857142857
27649,729,20583,0.0714285714285714,0.0357142857142857
27650,729,20659,0.0714285714285714,0.0357142857142857
27783,733,738,0.2857142857142857,0.1428571428571428
27876,741,21818,0.0833333333333333,0.0416666666666666
27926,741,29008,0.0833333333333333,0.0416666666666666
27927,741,29017,0.1458333333333333,0.0729166666666666
27965,746,20567,0.0833333333333333,0.0416666666666666
28007,751,20567,0.0952380952380952,0.0476190476190476
28017,751,21130,0.1458333333333333,0.0729166666666666
28018,755,10614,0.1071428571428571,0.0535714285714285
28019,755,10675,0.1428571428571428,0.0714285714285714
28020,755,10907,0.1428571428571428,0.0714285714285714
28021,755,10915,0.0765306122448979,0.0382653061224489
28022,755,21279,0.0769230769230769,0.0384615384615384
28023,755,21648,0.0833333333333333,0.0416666666666666
28024,757,19818,0.0847701149425287,0.0423850574712643
28025,757,21119,0.125,0.0625
28026,757,21191,0.0999999999999999,0.0499999999999999
28027,757,21589,0.0902777777777777,0.0451388888888888
28028,757,21863,0.1666666666666666,0.0833333333333333
28087,762,20934,0.1458333333333333,0.0729166666666666
28089,766,2504,0.2857142857142857,0.1428571428571428
28090,768,2457,0.2083333333333333,0.1041666666666666
28091,768,19024,0.3333333333333333,0.1666666666666666
28092,769,770,0.0857142857142857,0.0428571428571428
28093,769,14820,0.1071428571428571,0.0535714285714285
28094,769,28924,0.1428571428571428,0.0714285714285714
28095,769,29002,0.1428571428571428,0.0714285714285714
28096,769,29335,0.1428571428571428,0.0714285714285714
28098,770,28924,0.0857142857142857,0.0428571428571428
28099,770,29002,0.0857142857142857,0.0428571428571428
28100,770,29335,0.0857142857142857,0.0428571428571428
28109,772,3664,0.0883524318818436,0.0441762159409218
28121,772,21774,0.1257812215795409,0.0628906107897704
28177,775,29647,0.2857142857142857,0.1428571428571428
28178,775,24885,0.0803571428571428,0.0401785714285714
28189,775,25579,0.1142857142857143,0.0571428571428571
28190,775,29535,0.1142857142857143,0.0571428571428571
28191,779,2167,0.1428571428571428,0.0714285714285714
28192,779,3067,0.0717446270543615,0.0358723135271807
28193,779,3159,0.0721288515406162,0.0360644257703081
28194,779,19411,0.0803571428571428,0.0401785714285714
28195,779,19592,0.0723214285714285,0.0361607142857142
28196,779,20871,0.0756302521008403,0.0378151260504201
28198,782,6667,0.0722222222222222,0.0361111111111111
28200,787,815,0.1211538461538461,0.060576923076923
28330,788,7616,0.3,0.15
28331,788,2208,0.15,0.075
28332,788,16641,0.15,0.075
28333,790,3067,0.0717446270543615,0.0358723135271807
28334,790,3938,0.072704081632653,0.0363520408163265
28335,790,4012,0.072829131652661,0.0364145658263305
28336,790,4039,0.0758928571428571,0.0379464285714285
28337,790,4215,0.0730897009966777,0.0365448504983388
28338,790,20979,0.0738916256157635,0.0369458128078817
28339,795,19431,0.1321428571428571,0.0660714285714285
28912,807,1456,0.1666666666666666,0.0833333333333333
28913,807,19530,0.1166666666666666,0.0583333333333333
29238,809,9386,0.1071428571428571,0.0535714285714285
29251,810,9509,0.0716264345073209,0.0358132172536604
29252,810,10144,0.0741758241758241,0.037087912087912
29253,810,20098,0.0773809523809523,0.0386904761904761
29254,810,20221,0.1428571428571428,0.0714285714285714
29315,815,2733,0.125,0.0625
29998,825,5975,0.0888888888888888,0.0444444444444444
29999,825,6624,0.0888888888888888,0.0444444444444444
30001,829,21589,0.2708333333333333,0.1354166666666666
30332,864,10628,0.1319444444444444,0.0659722222222222
30337,864,21107,0.0925925925925925,0.0462962962962962
30339,864,20420,0.0879629629629629,0.0439814814814814
30346,864,21798,0.0925925925925925,0.0462962962962962
30347,864,10684,0.2638888888888889,0.1319444444444444
30367,864,18336,0.2638888888888889,0.1319444444444444
30472,880,27898,0.1999999999999999,0.0999999999999999
30522,882,3598,0.1457142857142857,0.0728571428571428
30525,882,3683,0.1124999999999999,0.0562499999999999
30543,882,21018,0.0714285714285714,0.0357142857142857
30544,882,21019,0.0714285714285714,0.0357142857142857
30578,894,4311,0.2368055555555555,0.1184027777777777
30581,894,21947,0.1333333333333333,0.0666666666666666
30582,894,4304,0.1388888888888889,0.0694444444444444
30597,900,26130,0.3333333333333333,0.1666666666666666
30598,900,26142,0.3333333333333333,0.1666666666666666
30639,904,21929,0.0749198717948717,0.0374599358974358
30644,904,4429,0.0732954545454545,0.0366477272727272
30645,904,11397,0.0895833333333333,0.0447916666666666
30648,904,965,0.1125,0.05625
30649,904,11059,0.1125,0.05625
30650,904,11060,0.1125,0.05625
30653,904,11399,0.078125,0.0390625
30654,904,11698,0.140625,0.0703125
30655,904,8895,0.140625,0.0703125
30656,904,19304,0.140625,0.0703125
30657,904,29954,0.140625,0.0703125
30659,932,1036,0.3125,0.15625
30707,936,8766,0.125,0.0625
30708,936,18310,0.125,0.0625
30709,936,16561,0.125,0.0625
30710,942,16576,0.25,0.125
30711,945,22100,0.2916666666666667,0.1458333333333333
31280,946,17544,0.0864197530864197,0.0432098765432098
31282,949,11492,0.375,0.1875
31283,951,970,0.1385135135135135,0.0692567567567567
31287,956,21928,0.0773809523809523,0.0386904761904761
31289,965,11059,0.2,0.1
31290,965,11060,0.2,0.1
31291,968,1005,0.2,0.1
31292,968,19580,0.1016949152542373,0.0508474576271186
31293,968,22111,0.1066666666666666,0.0533333333333333
31294,968,28353,0.2,0.1
31404,970,7213,0.1711711711711711,0.0855855855855855
31454,1005,19580,0.1016949152542373,0.0508474576271186
31455,1005,22111,0.1066666666666666,0.0533333333333333
31456,1005,28353,0.2,0.1
31714,1008,6437,0.0777138157894736,0.0388569078947368
31955,1029,7466,0.1111111111111111,0.0555555555555555
31959,1029,11773,0.074074074074074,0.037037037037037
31960,1031,11330,0.3125,0.15625
31961,1031,4273,0.1875,0.09375
32155,1040,4415,0.1833333333333333,0.0916666666666666
32156,1040,4424,0.1833333333333333,0.0916666666666666
32164,1048,11457,0.0787878787878788,0.0393939393939394
32174,1048,21991,0.0933333333333333,0.0466666666666666
32176,1048,4447,0.0833333333333333,0.0416666666666666
32177,1048,22008,0.075,0.0375
32214,1052,20658,0.1333333333333333,0.0666666666666666
32215,1052,27291,0.2,0.1
32216,1052,27355,0.15,0.075
32217,1052,29083,0.15,0.075
32218,1054,27283,0.1666666666666666,0.0833333333333333
32219,1054,27288,0.1114766081871345,0.0557383040935672
32321,1056,2570,0.075,0.0375
32326,1056,28984,0.075,0.0375
32333,1056,27464,0.125,0.0625
32335,1058,4254,0.1166666666666666,0.0583333333333333
32336,1058,4414,0.11,0.055
32337,1058,11003,0.0967724867724867,0.0483862433862433
32338,1058,11010,0.11,0.055
32340,1058,4307,0.0875,0.04375
32350,1069,16570,0.3333333333333333,0.1666666666666666
32351,1069,27302,0.3333333333333333,0.1666666666666666
32354,1071,11595,0.0909090909090909,0.0454545454545454
32356,1071,21923,0.0909090909090909,0.0454545454545454
32359,1071,22090,0.0909090909090909,0.0454545454545454
32534,1077,18558,0.1851851851851851,0.0925925925925925
33534,1095,1432,0.0757362784471218,0.0378681392235609
33946,1103,9352,0.0714285714285714,0.0357142857142857
34081,1106,5827,0.0722768367760603,0.0361384183880301
34138,1106,1992,0.1028571428571428,0.0514285714285714
34143,1106,27725,0.1028571428571428,0.0514285714285714
34144,1106,30003,0.1028571428571428,0.0514285714285714
34187,1106,15737,0.073469387755102,0.036734693877551
34188,1106,15738,0.073469387755102,0.036734693877551
34189,1106,18888,0.2571428571428571,0.1285714285714285
34202,1106,9302,0.0940635554921269,0.0470317777460634
34205,1106,19272,0.1285714285714285,0.0642857142857142
34299,1108,4515,0.0972222222222222,0.0486111111111111
34302,1108,18975,0.0972222222222222,0.0486111111111111
34315,1108,14877,0.0916666666666666,0.0458333333333333
34904,1131,5872,0.0712104479949874,0.0356052239974937
34911,1131,1155,0.0895833333333333,0.0447916666666666
35027,1131,9316,0.1025,0.05125
35028,1131,17577,0.1025,0.05125
35029,1131,30011,0.09625,0.048125
35067,1131,7225,0.25625,0.128125
35857,1166,9379,0.1041666666666666,0.0520833333333333
35858,1166,9424,0.1041666666666666,0.0520833333333333
35859,1166,30425,0.1041666666666666,0.0520833333333333
36016,1172,19309,0.1333333333333333,0.0666666666666666
36071,1176,4515,0.125,0.0625
36073,1176,11877,0.0833333333333333,0.0416666666666666
36074,1176,18975,0.125,0.0625
36075,1176,16115,0.25,0.125
36076,1176,16474,0.1666666666666666,0.0833333333333333
36077,1181,2040,0.074074074074074,0.037037037037037
36081,1181,16212,0.074074074074074,0.037037037037037
36084,1181,28609,0.074074074074074,0.037037037037037
36121,1183,27009,0.0909090909090909,0.0454545454545454
36122,1185,2053,0.25,0.125
36123,1185,22288,0.3333333333333333,0.1666666666666666
36264,1191,16376,0.125,0.0625
36265,1191,26900,0.0833333333333333,0.0416666666666666
36553,1196,2109,0.15,0.075
36554,1196,2110,0.15,0.075
36555,1196,16264,0.15,0.075
36771,1201,2077,0.1458333333333333,0.0729166666666666
36772,1201,28530,0.1458333333333333,0.0729166666666666
36773,1201,28532,0.1458333333333333,0.0729166666666666
36774,1201,14520,0.0833333333333333,0.0416666666666666
36786,1203,26897,0.2857142857142857,0.1428571428571428
36788,1207,1243,0.1875,0.09375
36789,1207,3922,0.1354166666666666,0.0677083333333333
36790,1207,4549,0.1388888888888889,0.0694444444444444
36842,1211,29627,0.15625,0.078125
36855,1214,2175,0.3333333333333333,0.1666666666666666
36856,1214,24991,0.25,0.125
36865,1216,1223,0.2083333333333333,0.1041666666666666
36866,1217,1236,0.25,0.125
36867,1217,1251,0.25,0.125
36868,1219,11942,0.2,0.1
36869,1219,17940,0.15,0.075
36870,1219,23279,0.2,0.1
36871,1219,23280,0.12,0.06
36872,1221,1223,0.3333333333333333,0.1666666666666666
36873,1223,1243,0.1388888888888889,0.0694444444444444
36874,1223,22397,0.2222222222222222,0.1111111111111111
36875,1225,1226,0.1428571428571428,0.0714285714285714
36876,1225,12065,0.1071428571428571,0.0535714285714285
36877,1225,12067,0.1071428571428571,0.0535714285714285
36878,1225,19883,0.0765306122448979,0.0382653061224489
36879,1225,19940,0.1428571428571428,0.0714285714285714
36880,1225,22400,0.1428571428571428,0.0714285714285714
36881,1226,12065,0.1071428571428571,0.0535714285714285
36882,1226,12067,0.1071428571428571,0.0535714285714285
36883,1226,19883,0.0765306122448979,0.0382653061224489
36884,1226,19940,0.1428571428571428,0.0714285714285714
36885,1226,22400,0.1428571428571428,0.0714285714285714
36886,1228,2174,0.3333333333333333,0.1666666666666666
36887,1228,3221,0.25,0.125
36888,1230,1244,0.25,0.125
36889,1230,28764,0.0909090909090909,0.0454545454545454
36890,1230,1237,0.375,0.1875
36891,1233,1245,0.1666666666666666,0.0833333333333333
36892,1233,2157,0.1666666666666666,0.0833333333333333
36893,1233,3159,0.0841503267973856,0.0420751633986928
36894,1233,9848,0.0846774193548387,0.0423387096774193
36895,1233,19677,0.088235294117647,0.0441176470588235
36896,1234,19974,0.0972222222222222,0.0486111111111111
36897,1234,2171,0.15625,0.078125
36898,1234,3953,0.0729166666666666,0.0364583333333333
36899,1234,22307,0.15625,0.078125
36922,1236,1251,0.25,0.125
37003,1240,2178,0.0909090909090909,0.0454545454545454
37009,1240,22273,0.0909090909090909,0.0454545454545454
37010,1240,22385,0.0909090909090909,0.0454545454545454
37015,1241,19991,0.0833333333333333,0.0416666666666666
37016,1241,22493,0.09375,0.046875
37017,1241,26969,0.125,0.0625
37106,1243,3922,0.0729166666666666,0.0364583333333333
37107,1243,4549,0.0763888888888889,0.0381944444444444
37108,1243,22397,0.25,0.125
37109,1244,28764,0.1742424242424242,0.0871212121212121
37110,1245,2157,0.1666666666666666,0.0833333333333333
37111,1245,3159,0.0841503267973856,0.0420751633986928
37112,1245,9848,0.0846774193548387,0.0423387096774193
37113,1245,19677,0.088235294117647,0.0441176470588235
37155,1250,22334,0.25,0.125
37156,1250,22351,0.15,0.075
37157,1250,22364,0.25,0.125
37341,1254,4639,0.0729166666666666,0.0364583333333333
37342,1254,10375,0.09375,0.046875
37415,1260,5574,0.1,0.05
37416,1260,15874,0.15,0.075
37417,1260,23490,0.07,0.035
37418,1260,24243,0.15,0.075
37535,1267,13153,0.1388888888888889,0.0694444444444444
37536,1267,19694,0.1388888888888889,0.0694444444444444
37538,1267,6133,0.1,0.05
37539,1267,13119,0.15,0.075
37540,1267,16720,0.075,0.0375
37541,1270,9848,0.0846774193548387,0.0423387096774193
37542,1270,12603,0.125,0.0625
37543,1270,12604,0.1666666666666666,0.0833333333333333
37544,1270,12983,0.0851449275362318,0.0425724637681159
37545,1270,13106,0.0916666666666666,0.0458333333333333
37549,1274,22734,0.1111111111111111,0.0555555555555555
37552,1274,23015,0.0833333333333333,0.0416666666666666
37553,1274,23020,0.0833333333333333,0.0416666666666666
37554,1280,1318,0.1428571428571428,0.0714285714285714
37555,1280,1320,0.1071428571428571,0.0535714285714285
