Unnamed: 0,src,trg,nij,score
3429,58,9391,0.0364992150706436,0.0182496075353218
3431,58,1874,0.1010989010989011,0.0505494505494505
3433,58,14636,0.0510989010989011,0.0255494505494505
3434,58,26285,0.0510989010989011,0.0255494505494505
3666,58,354,0.0421245421245421,0.021062271062271
3668,58,3319,0.0421245421245421,0.021062271062271
3672,58,20085,0.0421245421245421,0.021062271062271
3673,58,583,0.0522476200625177,0.0261238100312588
4049,58,10688,0.1263736263736263,0.0631868131868131
4102,58,2539,0.1021978021978022,0.0510989010989011
4307,58,4963,0.0842490842490842,0.0421245421245421
4309,58,30418,0.0842490842490842,0.0421245421245421
4439,58,1897,0.0638736263736263,0.0319368131868131
4440,58,24965,0.1263736263736263,0.0631868131868131
4463,58,6339,0.0561660561660561,0.028083028083028
4518,63,2870,0.0437994023520339,0.0218997011760169
4663,63,354,0.0458333333333333,0.0229166666666666
4665,63,3319,0.0458333333333333,0.0229166666666666
4669,63,20085,0.0458333333333333,0.0229166666666666
4710,63,20082,0.1375,0.06875
4949,66,9607,0.0487012987012987,0.0243506493506493
5306,67,3282,0.0369897959183673,0.0184948979591836
5641,67,5413,0.0863095238095238,0.0431547619047619
5642,67,25879,0.0446428571428571,0.0223214285714285
6142,69,13311,0.0482456140350877,0.0241228070175438
6143,69,9386,0.0921052631578947,0.0460526315789473
6144,69,9379,0.087719298245614,0.043859649122807
6145,69,9424,0.087719298245614,0.043859649122807
6146,69,30425,0.087719298245614,0.043859649122807
6436,72,20004,0.0399657738839025,0.0199828869419512
6456,72,24944,0.0381626108281456,0.0190813054140728
6490,72,4204,0.0384387936132466,0.0192193968066233
6614,72,3282,0.0359828141783028,0.0179914070891514
6765,72,10654,0.0719656283566057,0.0359828141783028
6770,72,10890,0.0419799498746867,0.0209899749373433
6794,72,20561,0.1259398496240601,0.06296992481203
6813,72,28945,0.0559732664995822,0.0279866332497911
6814,72,29441,0.0559732664995822,0.0279866332497911
6822,72,28975,0.0457963089542036,0.0228981544771018
6825,72,14664,0.1259398496240601,0.06296992481203
6827,72,20876,0.0387507229612492,0.0193753614806246
6854,72,3852,0.0359828141783028,0.0179914070891514
6855,72,3855,0.0359828141783028,0.0179914070891514
6857,72,4133,0.0359828141783028,0.0179914070891514
6860,72,16573,0.0359828141783028,0.0179914070891514
6861,72,16575,0.0359828141783028,0.0179914070891514
6877,72,3705,0.0559732664995822,0.0279866332497911
6878,72,10583,0.0559732664995822,0.0279866332497911
6885,72,28865,0.0359828141783028,0.0179914070891514
6892,72,3699,0.0419799498746867,0.0209899749373433
6894,72,21787,0.0507518796992481,0.025375939849624
6955,72,1714,0.0839598997493734,0.0419799498746867
6956,72,1715,0.0839598997493734,0.0419799498746867
6957,72,1719,0.0653622693096377,0.0326811346548188
6958,72,1723,0.0653622693096377,0.0326811346548188
6959,72,14660,0.0422932330827067,0.0211466165413533
6960,72,14671,0.0457963089542036,0.0228981544771018
6961,72,14913,0.0457963089542036,0.0228981544771018
6966,72,25745,0.0457963089542036,0.0228981544771018
6967,72,24899,0.1007518796992481,0.050375939849624
7000,72,16788,0.0559732664995822,0.0279866332497911
7576,76,16976,0.0562678062678062,0.0281339031339031
7577,76,27877,0.0562678062678062,0.0281339031339031
7667,76,13789,0.0368178829717291,0.0184089414858645
7668,76,26625,0.0389546351084812,0.0194773175542406
7671,76,23346,0.1688034188034188,0.0844017094017094
7700,76,27848,0.1012820512820512,0.0506410256410256
7702,87,2959,0.0486111111111111,0.0243055555555555
7703,87,2960,0.0486111111111111,0.0243055555555555
7709,87,19054,0.0486111111111111,0.0243055555555555
7713,87,956,0.0416666666666666,0.0208333333333333
7726,87,5302,0.0583333333333333,0.0291666666666666
7727,87,6098,0.0583333333333333,0.0291666666666666
7728,87,6099,0.0583333333333333,0.0291666666666666
7733,87,15851,0.0583333333333333,0.0291666666666666
7734,87,6673,0.0583333333333333,0.0291666666666666
7737,87,15436,0.0583333333333333,0.0291666666666666
7738,87,15437,0.0583333333333333,0.0291666666666666
7740,87,23356,0.0375,0.01875
7744,87,13781,0.0416666666666666,0.0208333333333333
7745,87,15534,0.0729166666666666,0.0364583333333333
7747,87,26409,0.0729166666666666,0.0364583333333333
7857,88,4968,0.0416666666666666,0.0208333333333333
7859,88,4966,0.0486111111111111,0.0243055555555555
7872,89,1172,0.0374837700106302,0.0187418850053151
8244,89,2270,0.0442861106706833,0.0221430553353416
8439,89,10890,0.0420597484276729,0.0210298742138364
8445,89,16976,0.0560796645702306,0.0280398322851153
8446,89,27877,0.0560796645702306,0.0280398322851153
8598,89,4968,0.0360512129380053,0.0180256064690026
8600,89,4966,0.0420597484276729,0.0210298742138364
8656,89,13789,0.0365747460087082,0.0182873730043541
8657,89,26625,0.0388243831640058,0.0194121915820029
8709,89,26622,0.0458833619210977,0.0229416809605488
8710,89,28177,0.0458833619210977,0.0229416809605488
8733,89,9270,0.1261792452830188,0.0630896226415094
8738,89,19309,0.1009433962264151,0.0504716981132075
9011,92,28108,0.0375,0.01875
9483,97,13638,0.075,0.0375
9484,97,13841,0.075,0.0375
9485,97,23479,0.075,0.0375
9551,98,1349,0.0395272654583385,0.0197636327291692
9707,98,23410,0.0423633959619648,0.0211816979809824
9852,98,21196,0.126865671641791,0.0634328358208955
9975,98,4968,0.0362473347547974,0.0181236673773987
9977,98,4966,0.0422885572139303,0.0211442786069651
10030,98,26625,0.0390355912743972,0.0195177956371986
10054,98,23345,0.0461329715061058,0.0230664857530529
10055,98,26622,0.0461329715061058,0.0230664857530529
10056,98,28177,0.0461329715061058,0.0230664857530529
10059,98,23413,0.0461329715061058,0.0230664857530529
10063,98,23371,0.042910447761194,0.021455223880597
10065,98,23435,0.042910447761194,0.021455223880597
10066,98,23452,0.0845771144278606,0.0422885572139303
10088,98,30454,0.1287313432835821,0.064365671641791
10090,98,5296,0.042910447761194,0.021455223880597
10095,98,30234,0.1691542288557213,0.0845771144278606
10096,101,21920,0.2857142857142857,0.1428571428571428
10127,103,2214,0.0427350427350427,0.0213675213675213
10128,103,7647,0.0427350427350427,0.0213675213675213
10129,103,7648,0.0427350427350427,0.0213675213675213
10130,103,7649,0.0427350427350427,0.0213675213675213
10131,103,7650,0.0427350427350427,0.0213675213675213
10132,103,7677,0.0427350427350427,0.0213675213675213
10135,103,27686,0.0427350427350427,0.0213675213675213
10162,110,22242,0.037828947368421,0.0189144736842105
10169,110,22049,0.1041666666666666,0.0520833333333333
10175,110,29275,0.0432692307692307,0.0216346153846153
10176,110,29343,0.0432692307692307,0.0216346153846153
10177,110,29349,0.0432692307692307,0.0216346153846153
10178,110,29351,0.0432692307692307,0.0216346153846153
10179,110,29554,0.0432692307692307,0.0216346153846153
10180,110,29847,0.0432692307692307,0.0216346153846153
10182,119,3063,0.0402989130434782,0.0201494565217391
10183,119,3069,0.0402989130434782,0.0201494565217391
10184,119,9736,0.0555781765202055,0.0277890882601027
10185,119,19607,0.0646044685990338,0.0323022342995169
10186,119,19647,0.0593306344276841,0.029665317213842
10188,119,335,0.036891304347826,0.018445652173913
10189,119,3034,0.0439182194616977,0.0219591097308488
10190,119,3276,0.0520833333333333,0.0260416666666666
10191,119,9509,0.0390501174274358,0.0195250587137179
10196,119,133,0.0524862453032742,0.0262431226516371
10208,119,9734,0.0364855072463768,0.0182427536231884
10217,119,29609,0.0625,0.03125
10219,119,354,0.046875,0.0234375
10220,119,3319,0.046875,0.0234375
10221,119,20085,0.046875,0.0234375
10222,126,335,0.0422415458937198,0.0211207729468599
10223,126,3034,0.0490303657694961,0.024515182884748
10229,126,19607,0.036135265700483,0.0180676328502415
10233,126,133,0.036285560923242,0.018142780461621
10236,126,3063,0.0435426731078905,0.0217713365539452
10238,126,3069,0.0435426731078905,0.0217713365539452
10245,126,3079,0.0458695652173913,0.0229347826086956
10256,126,9735,0.0583333333333333,0.0291666666666666
10311,129,8670,0.0416666666666666,0.0208333333333333
10313,129,18188,0.0416666666666666,0.0208333333333333
10316,129,21458,0.0416666666666666,0.0208333333333333
10318,129,29945,0.0416666666666666,0.0208333333333333
10349,130,18190,0.037037037037037,0.0185185185185185
10353,130,3277,0.0416666666666666,0.0208333333333333
10354,130,6344,0.0416666666666666,0.0208333333333333
10357,130,20830,0.0416666666666666,0.0208333333333333
10358,130,21457,0.0625,0.03125
10381,131,21109,0.1399999999999999,0.0699999999999999
10407,131,19562,0.2083333333333333,0.1041666666666666
10408,133,335,0.0363733225979602,0.0181866612989801
10410,133,3034,0.0437573805689747,0.0218786902844873
10412,133,3063,0.036285560923242,0.018142780461621
10414,133,3069,0.036285560923242,0.018142780461621
10425,133,3079,0.0407729468599033,0.0203864734299516
10428,133,9734,0.0351341921631776,0.0175670960815888
10437,133,29609,0.0611111111111111,0.0305555555555555
10439,133,9735,0.0555555555555555,0.0277777777777777
10474,133,28977,0.0396825396825396,0.0198412698412698
10486,135,155,0.0377532751382865,0.0188766375691432
10508,135,19603,0.0384120813397129,0.0192060406698564
10575,135,3016,0.0477272727272727,0.0238636363636363
10576,135,3017,0.0477272727272727,0.0238636363636363
10577,135,3025,0.0477272727272727,0.0238636363636363
10625,149,187,0.0451785714285714,0.0225892857142857
10639,149,9729,0.0401785714285714,0.0200892857142857
10642,149,3673,0.0494260204081632,0.0247130102040816
10645,149,10685,0.0382653061224489,0.0191326530612244
10646,149,18351,0.0739795918367346,0.0369897959183673
10647,149,28973,0.0739795918367346,0.0369897959183673
10648,149,11773,0.0922619047619047,0.0461309523809523
10649,149,10655,0.0549107142857142,0.0274553571428571
10653,149,579,0.0669642857142857,0.0334821428571428
10657,149,21635,0.1035714285714285,0.0517857142857142
10665,149,3678,0.0647321428571428,0.0323660714285714
10672,149,3896,0.0647321428571428,0.0323660714285714
10675,149,4095,0.0647321428571428,0.0323660714285714
10699,149,10717,0.0670673076923076,0.0335336538461538
10715,149,10847,0.0575396825396825,0.0287698412698412
10717,149,7407,0.1294642857142857,0.0647321428571428
10718,149,7481,0.0357142857142857,0.0178571428571428
10719,149,4225,0.0575396825396825,0.0287698412698412
10720,149,4227,0.0575396825396825,0.0287698412698412
10721,149,6693,0.0575396825396825,0.0287698412698412
10722,149,6694,0.0575396825396825,0.0287698412698412
10745,149,18257,0.0870535714285714,0.0435267857142857
10749,155,188,0.0409949709342507,0.0204974854671253
10750,155,204,0.0395200362460931,0.0197600181230465
10751,155,209,0.0391317500454927,0.0195658750227463
10753,155,221,0.0410376522982842,0.0205188261491421
10754,155,224,0.0411842937141577,0.0205921468570788
10762,155,19580,0.0368192978348307,0.0184096489174153
10764,155,19587,0.0357487838527708,0.0178743919263854
10769,155,19603,0.0356647190528769,0.0178323595264384
10770,155,19612,0.0446752333127586,0.0223376166563793
10771,155,19625,0.0360000536789548,0.0180000268394774
10775,155,214,0.042232510829002,0.021116255414501
10781,155,19610,0.0361499763972291,0.0180749881986145
10782,155,19628,0.0378666383474075,0.0189333191737037
10784,155,19644,0.0513133118275258,0.0256566559137629
10849,155,3024,0.0374599358974358,0.0187299679487179
10857,155,3055,0.0440802253302253,0.0220401126651126
10858,155,9729,0.0389423076923077,0.0194711538461538
10861,155,3016,0.0463286713286713,0.0231643356643356
10862,155,3017,0.0463286713286713,0.0231643356643356
10863,155,3025,0.0463286713286713,0.0231643356643356
10864,155,3035,0.049562937062937,0.0247814685314685
10874,155,19624,0.0409238395349506,0.0204619197674753
10882,155,9742,0.063701923076923,0.0318509615384615
10886,155,19655,0.0463286713286713,0.0231643356643356
10898,155,10527,0.063701923076923,0.0318509615384615
10910,155,19597,0.0392011834319526,0.0196005917159763
10953,187,10655,0.0541666666666666,0.0270833333333333
10955,188,204,0.0463530995275602,0.0231765497637801
10959,188,224,0.0757653390819276,0.0378826695409638
10977,188,19631,0.0385803792559767,0.0192901896279883
10981,188,2214,0.0393162393162393,0.0196581196581196
10982,188,7647,0.0393162393162393,0.0196581196581196
10983,188,7648,0.0393162393162393,0.0196581196581196
10984,188,7649,0.0393162393162393,0.0196581196581196
10985,188,7650,0.0393162393162393,0.0196581196581196
10986,188,7677,0.0393162393162393,0.0196581196581196
10989,188,27686,0.0393162393162393,0.0196581196581196
11042,188,3033,0.0377777777777777,0.0188888888888888
11043,188,3036,0.0391666666666666,0.0195833333333333
11048,188,3016,0.0464646464646464,0.0232323232323232
11049,188,3017,0.0464646464646464,0.0232323232323232
11050,188,3025,0.0464646464646464,0.0232323232323232
11060,188,3026,0.0424305555555555,0.0212152777777777
11062,188,9742,0.0638888888888888,0.0319444444444444
11064,188,19591,0.0400642031076813,0.0200321015538406
11066,188,218,0.0393162393162393,0.0196581196581196
11069,188,3020,0.0511111111111111,0.0255555555555555
11070,188,3021,0.0511111111111111,0.0255555555555555
11071,188,3022,0.0511111111111111,0.0255555555555555
11073,188,3082,0.1022222222222222,0.0511111111111111
11074,188,7656,0.0522222222222222,0.0261111111111111
11075,188,21635,0.1022222222222222,0.0511111111111111
11079,188,10847,0.0567901234567901,0.028395061728395
11083,188,28303,0.0393162393162393,0.0196581196581196
11084,188,28309,0.0393162393162393,0.0196581196581196
11089,202,210,0.0375,0.01875
11091,202,3027,0.05,0.025
11093,202,3029,0.05,0.025
11095,202,3032,0.0375,0.01875
11097,202,3036,0.0375,0.01875
11099,202,9729,0.0375,0.01875
11100,202,11529,0.05,0.025
11133,204,221,0.0421886796850829,0.0210943398425414
11152,204,19631,0.043332728149185,0.0216663640745925
11156,204,2214,0.039447731755424,0.019723865877712
11157,204,7647,0.039447731755424,0.019723865877712
11158,204,7648,0.039447731755424,0.019723865877712
11159,204,7649,0.039447731755424,0.019723865877712
11160,204,7650,0.039447731755424,0.019723865877712
11161,204,7677,0.039447731755424,0.019723865877712
11164,204,27686,0.039447731755424,0.019723865877712
11166,204,220,0.0352661172819275,0.0176330586409637
11212,204,3024,0.0381410256410256,0.0190705128205128
11218,204,3033,0.0381410256410256,0.0190705128205128
11219,204,3036,0.0394230769230769,0.0197115384615384
11220,204,3055,0.0568181818181818,0.0284090909090909
11221,204,9729,0.0394230769230769,0.0197115384615384
11223,204,3016,0.0466200466200466,0.0233100233100233
11224,204,3017,0.0466200466200466,0.0233100233100233
11225,204,3025,0.0466200466200466,0.0233100233100233
11226,204,3035,0.0501748251748251,0.0250874125874125
11231,204,19595,0.0426528599605522,0.0213264299802761
11233,204,3026,0.0427083333333333,0.0213541666666666
11235,204,9742,0.0641025641025641,0.032051282051282
11236,204,3018,0.0525641025641025,0.0262820512820512
11238,204,19591,0.0353081700907787,0.0176540850453893
11242,204,3020,0.0512820512820512,0.0256410256410256
11243,204,3021,0.0512820512820512,0.0256410256410256
11244,204,3022,0.0512820512820512,0.0256410256410256
11245,204,3082,0.1025641025641025,0.0512820512820512
11246,204,7656,0.1182692307692307,0.0591346153846153
11280,204,7653,0.1282051282051282,0.0641025641025641
11334,209,3055,0.0462962962962962,0.0231481481481481
11398,210,3027,0.0375,0.01875
11400,210,3029,0.0375,0.01875
11407,210,11529,0.0375,0.01875
11466,211,218,0.048076923076923,0.0240384615384615
11470,212,226,0.05,0.025
11481,212,19620,0.05,0.025
11482,212,19629,0.05,0.025
11483,212,19633,0.05,0.025
11484,212,19657,0.0375,0.01875
11485,212,21364,0.05,0.025
11682,214,20238,0.0541666666666666,0.0270833333333333
11683,214,20287,0.0541666666666666,0.0270833333333333
11684,214,20305,0.0541666666666666,0.0270833333333333
11687,217,14254,0.0555555555555555,0.0277777777777777
11690,217,19640,0.0381944444444444,0.0190972222222222
11691,217,29515,0.1111111111111111,0.0555555555555555
11692,217,2588,0.125,0.0625
11693,217,19600,0.0911458333333333,0.0455729166666666
11694,218,3067,0.0386317222600408,0.0193158611300204
11695,218,9740,0.0512820512820512,0.0256410256410256
11696,218,9743,0.0399408284023668,0.0199704142011834
11697,218,19388,0.0386587771203155,0.0193293885601577
11698,218,19579,0.0461538461538461,0.023076923076923
11699,218,19580,0.0391134289439374,0.0195567144719687
11700,218,19592,0.0389423076923076,0.0194711538461538
11701,218,19599,0.0427350427350427,0.0213675213675213
11702,218,19600,0.0396634615384615,0.0198317307692307
11703,218,27377,0.0512820512820512,0.0256410256410256
11713,220,19580,0.0361350745344515,0.0180675372672257
11719,220,19612,0.038832299740773,0.0194161498703865
11722,220,19631,0.0498082036893089,0.0249041018446544
11732,220,19591,0.0472528788734322,0.0236264394367161
11750,221,19587,0.0381302464615965,0.0190651232307982
11757,221,19625,0.0439989070002799,0.0219994535001399
11758,221,19631,0.0403071157369866,0.0201535578684933
11766,221,19628,0.0445646945646945,0.0222823472823472
11806,221,9742,0.065,0.0325
11810,221,19660,0.069047619047619,0.0345238095238095
11814,224,9509,0.0460318089238245,0.0230159044619122
11860,224,9742,0.0654761904761904,0.0327380952380952
11934,226,19620,0.05,0.025
11935,226,19629,0.05,0.025
11936,226,19633,0.05,0.025
11937,226,19657,0.0375,0.01875
11938,226,21364,0.05,0.025
11939,227,2214,0.0432692307692307,0.0216346153846153
11940,227,7647,0.0432692307692307,0.0216346153846153
11941,227,7648,0.0432692307692307,0.0216346153846153
11942,227,7649,0.0432692307692307,0.0216346153846153
11943,227,7650,0.0432692307692307,0.0216346153846153
11944,227,7677,0.0432692307692307,0.0216346153846153
11947,227,27686,0.0432692307692307,0.0216346153846153
11949,227,2432,0.23316903004403,0.116584515022015
12031,229,19463,0.1257716049382716,0.0628858024691358
12032,229,19690,0.1375,0.06875
12033,229,19759,0.1298076923076923,0.0649038461538461
12158,233,2547,0.0571428571428571,0.0285714285714285
12161,233,19704,0.0424192665571975,0.0212096332785987
12162,233,21061,0.0571428571428571,0.0285714285714285
12163,233,21732,0.0571428571428571,0.0285714285714285
12164,233,21753,0.0358374384236453,0.0179187192118226
12246,233,20597,0.038095238095238,0.019047619047619
12247,233,20650,0.038095238095238,0.019047619047619
12248,233,20856,0.038095238095238,0.019047619047619
12250,233,21065,0.038095238095238,0.019047619047619
12252,233,21543,0.038095238095238,0.019047619047619
12310,233,8117,0.038095238095238,0.019047619047619
12311,233,17052,0.038095238095238,0.019047619047619
12365,235,1089,0.1333333333333333,0.0666666666666666
12492,237,11824,0.0390033742987711,0.0195016871493855
12948,237,11912,0.0687193362193362,0.0343596681096681
13008,237,11802,0.0372474747474747,0.0186237373737373
13011,237,11890,0.0488215488215488,0.0244107744107744
13047,237,13363,0.0395001851049572,0.0197500925524786
13285,237,16323,0.0509090909090909,0.0254545454545454
13286,237,16461,0.0509090909090909,0.0254545454545454
13287,237,7848,0.0565656565656565,0.0282828282828282
13288,237,7907,0.0565656565656565,0.0282828282828282
13290,237,16890,0.0565656565656565,0.0282828282828282
13292,237,7933,0.0462809917355371,0.0231404958677685
13293,237,9307,0.0462809917355371,0.0231404958677685
13294,237,17593,0.0462809917355371,0.0231404958677685
13335,237,2336,0.2545454545454545,0.1272727272727272
13336,237,17823,0.0462121212121212,0.0231060606060606
13337,237,17013,0.1696969696969696,0.0848484848484848
13338,237,26412,0.0585858585858585,0.0292929292929292
13339,237,30187,0.0565656565656565,0.0282828282828282
13341,237,19272,0.1272727272727272,0.0636363636363636
13349,237,19230,0.0496584896584896,0.0248292448292448
13350,237,19232,0.0565656565656565,0.0282828282828282
13353,237,19231,0.0363636363636363,0.0181818181818181
13356,237,18948,0.0647727272727272,0.0323863636363636
13357,237,19273,0.0518181818181818,0.0259090909090909
13358,237,19233,0.2545454545454545,0.1272727272727272
13359,240,9616,0.09375,0.046875
13360,240,9681,0.125,0.0625
13361,240,19709,0.125,0.0625
13362,240,19728,0.1111111111111111,0.0555555555555555
13363,240,19731,0.125,0.0625
13364,242,255,0.0555555555555555,0.0277777777777777
13365,242,256,0.0555555555555555,0.0277777777777777
13366,242,305,0.037037037037037,0.0185185185185185
13367,242,307,0.0555555555555555,0.0277777777777777
13369,242,3157,0.0416666666666666,0.0208333333333333
13370,242,3163,0.0555555555555555,0.0277777777777777
13371,242,3188,0.0555555555555555,0.0277777777777777
13372,242,3195,0.0555555555555555,0.0277777777777777
13373,242,3202,0.0416666666666666,0.0208333333333333
13374,242,3217,0.0416666666666666,0.0208333333333333
13375,242,10042,0.0416666666666666,0.0208333333333333
13376,242,19789,0.037037037037037,0.0185185185185185
13377,242,19793,0.0555555555555555,0.0277777777777777
13378,242,19794,0.0555555555555555,0.0277777777777777
13379,242,19876,0.0555555555555555,0.0277777777777777
13382,244,19801,0.0735930735930735,0.0367965367965367
13384,244,19828,0.0378787878787878,0.0189393939393939
13463,244,10561,0.046831955922865,0.0234159779614325
13465,244,21051,0.046831955922865,0.0234159779614325
13468,244,21894,0.046831955922865,0.0234159779614325
13530,244,4245,0.103030303030303,0.0515151515151515
13531,244,10757,0.103030303030303,0.0515151515151515
13532,244,10666,0.0429292929292929,0.0214646464646464
13533,244,10668,0.0429292929292929,0.0214646464646464
13534,244,10930,0.0429292929292929,0.0214646464646464
13536,244,16621,0.0429292929292929,0.0214646464646464
13590,244,3926,0.1717171717171717,0.0858585858585858
13591,244,4233,0.1717171717171717,0.0858585858585858
13810,244,2549,0.0858585858585858,0.0429292929292929
13811,244,14711,0.0858585858585858,0.0429292929292929
13813,244,25089,0.0858585858585858,0.0429292929292929
13816,244,16568,0.046831955922865,0.0234159779614325
13817,244,16597,0.046831955922865,0.0234159779614325
13820,244,27261,0.046831955922865,0.0234159779614325
13825,244,21435,0.0367965367965367,0.0183982683982683
13831,244,29364,0.046831955922865,0.0234159779614325
13894,248,321,0.1024390243902439,0.0512195121951219
13895,248,3164,0.2,0.1
13896,248,10817,0.103125,0.0515625
13897,248,27563,0.15,0.075
13898,252,22262,0.5,0.25
13899,254,12090,0.5,0.25
13900,255,256,0.0555555555555555,0.0277777777777777
13901,255,305,0.037037037037037,0.0185185185185185
13902,255,307,0.0555555555555555,0.0277777777777777
13904,255,3157,0.0416666666666666,0.0208333333333333
13905,255,3163,0.0555555555555555,0.0277777777777777
13906,255,3188,0.0555555555555555,0.0277777777777777
13907,255,3195,0.0555555555555555,0.0277777777777777
13908,255,3202,0.0416666666666666,0.0208333333333333
13909,255,3217,0.0416666666666666,0.0208333333333333
13910,255,10042,0.0416666666666666,0.0208333333333333
13911,255,19789,0.037037037037037,0.0185185185185185
13912,255,19793,0.0555555555555555,0.0277777777777777
13913,255,19794,0.0555555555555555,0.0277777777777777
13914,255,19876,0.0555555555555555,0.0277777777777777
13916,256,305,0.037037037037037,0.0185185185185185
13917,256,307,0.0555555555555555,0.0277777777777777
13919,256,3157,0.0416666666666666,0.0208333333333333
13920,256,3163,0.0555555555555555,0.0277777777777777
13921,256,3188,0.0555555555555555,0.0277777777777777
13922,256,3195,0.0555555555555555,0.0277777777777777
13923,256,3202,0.0416666666666666,0.0208333333333333
13924,256,3217,0.0416666666666666,0.0208333333333333
13925,256,10042,0.0416666666666666,0.0208333333333333
13926,256,19789,0.037037037037037,0.0185185185185185
13927,256,19793,0.0555555555555555,0.0277777777777777
13928,256,19794,0.0555555555555555,0.0277777777777777
13929,256,19876,0.0555555555555555,0.0277777777777777
13931,258,788,0.3,0.15
13962,264,3945,0.0527777777777777,0.0263888888888888
13963,264,4030,0.0666666666666666,0.0333333333333333
13964,264,9509,0.0501385041551246,0.0250692520775623
13965,264,10115,0.1,0.05
13966,264,19994,0.0545454545454545,0.0272727272727272
13967,264,20090,0.0504504504504504,0.0252252252252252
