202100,13841
135380,13841
202442,13841
202058,13841
202060,13841
62400,13841
202516,13841
202064,13841
202064,13841
202066,13841
202068,13841
202070,13841
202070,13841
202108,13841
135506,13841
135510,13841
135442,13841
135216,13841
202076,13841
202076,13841
135292,13841
135450,13841
202100,13847
202102,13847
62400,13847
202516,13847
202516,13847
202064,13847
202064,13847
202066,13847
202070,13847
202108,13847
135442,13847
202074,13847
202076,13847
202076,13847
202442,13569
202516,13569
135442,13569
202074,13569
202074,13569
202202,651
211384,12715
211714,14365
196070,12717
211630,14609
213798,15489
196100,5743
194850,10993
194548,10999
202502,11013
200070,11021
199614,11027
182122,11027
190158,11041
199614,11043
199614,11045
11140,13487
190158,11063
194546,15729
199630,11081
202472,11081
202472,11081
199630,11089
190366,11089
111298,11107
213236,11107
213204,11107
213238,11107
194546,11107
213228,11107
213230,11107
213220,11107
11106,11107
194546,13887
181840,13887
119118,11131
199642,15247
199438,15249
169854,13519
169854,13693
214930,15717
169854,11995
114938,13093
169854,13701
191332,1455
136746,741
114938,743
193444,1497
193926,1497
193932,1497
179726,15211
197182,15211
191376,15211
132158,15211
213166,15211
63354,15211
114938,15211
208756,15211
208756,15211
197180,15211
197180,15211
191376,12121
179726,15403
191332,15403
136746,15403
191376,15403
212900,15403
212900,15403
193236,15403
213166,15403
211236,15403
63354,15403
183806,15403
187776,15403
114938,15403
208756,15403
208756,15403
197180,15403
197180,15403
136746,14503
191376,14503
812,14503
63354,14503
136602,14503
114938,14503
208756,14503
114938,13117
114938,14505
208756,14505
208756,12205
183626,15909
213110,15909
183816,15909
197166,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
179714,15909
145760,15909
213166,15909
213166,15909
187592,15909
187592,15909
137620,15909
183840,15909
215046,15909
200160,15909
1960,15909
214610,15909
183806,15909
196866,15909
187776,15909
214530,15909
183794,15909
197180,15909
197180,15909
197180,15909
213826,15909
215504,15909
193932,15909
214456,15919
187776,15807
214456,12941
213826,15947
180316,11387
214306,11387
213826,12991
200912,13631
201378,13631
201320,13631
200912,13631
215422,13631
201080,13631
201388,13631
213826,13631
215464,13631
211794,13631
215504,13631
120110,13639
120144,13639
118244,13645
202200,13851
201062,13653
201284,13653
201218,13653
200980,13667
201320,13667
200912,13667
215422,13667
201080,13667
201388,13667
211794,13667
201350,13679
201288,13679
201154,13679
201382,13679
14948,14951
129202,14951
212840,14421
215272,14421
208112,14601
208108,14601
208112,14601
215272,14757
209912,14769
210522,14799
212254,14817
212254,15785
212254,15793
212254,14929
212840,14939
215272,14939
209912,15545
215408,15483
214436,1007
214158,15557
207366,15557
215408,15569
207364,15569
207236,1017
214158,1023
207346,1023
207256,1023
214786,10339
10338,10339
214862,15705
214968,3833
215080,3833
197090,3833
148942,3833
148894,3833
209866,3833
214530,3833
178338,3833
214948,3833
214950,3833
180842,3833
214988,3833
214700,3833
180910,13061
215048,15711
214958,15711
183824,15711
214596,15711
214596,15711
214596,15711
197090,15711
197090,15711
1074,15711
214696,15711
214696,15711
214696,15711
214696,15711
214700,15711
214700,15711
213892,15711
67204,15711
212910,15711
148942,15711
180610,15711
209866,15711
148894,15711
148894,15711
209866,15711
209866,15711
148544,15711
124874,15711
214762,15711
215028,15711
214950,15711
180910,15711
215034,15711
214700,15711
214700,15711
214700,15711
180910,13077
215456,15831
214774,15831
214774,15831
214522,15831
214696,15831
215462,15831
214498,15831
214500,15831
214530,15831
214748,15831
215464,15831
215350,15831
212900,15321
215464,15321
208848,15751
144338,15751
215350,10371
180910,15713
180910,15713
214478,15839
214774,15839
214774,15839
214774,15839
215302,15839
214522,15839
214522,15839
212900,15839
213622,15839
214500,15839
214500,15839
148894,15839
209866,15839
214528,15839
214528,15839
214530,15839
215464,15839
215464,15839
153222,5319
10404,10405
215024,10405
13682,13683
202100,13691
202064,13691
202108,13691
202108,13691
214124,14365
211714,14365
212636,14365
166666,1227
207902,1229
180138,13519
197132,13519
202128,13519
169854,13519
204296,13519
191694,13519
197132,13693
202128,13693
169854,13693
169854,13693
169854,13693
204296,13693
197190,13693
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
214930,15717
197190,15717
197190,15717
197190,15717
180130,15717
180130,15717
180130,15717
180130,15717
180130,15717
201738,15717
201738,15717
169854,11995
197190,15235
202128,1305
202128,13701
202128,13701
169854,13701
169854,13701
169854,13701
204296,13701
191694,13701
114860,13701
197190,13701
105852,15723
105852,15723
213006,15723
213104,15723
214592,15723
214592,15723
214592,15723
214592,15723
214592,15723
79666,15723
214930,15723
120394,15723
100764,15723
100764,15723
100764,15723
214778,15723
166878,15723
200094,15723
215068,15723
215068,15723
215068,15723
166640,15723
194028,15723
202478,15723
202478,15723
214990,15723
132718,15723
215058,15725
215058,10439
101064,10439
202040,9929
8012,9929
166858,9929
202100,13863
202442,13863
202202,13863
202064,13863
202066,13863
202066,13863
202108,13863
202108,13863
202026,13863
120486,15141
202172,15141
194050,15141
180206,15141
202196,15141
201974,15141
202160,15141
202160,15141
184120,15141
202002,15141
54078,15141
201858,13869
202100,13869
202442,13869
202442,13869
202442,13869
202202,13869
202064,13869
202066,13869
202108,13869
202108,13869
202026,13869
191332,1455
191332,1455
120486,13767
214592,13767
214592,13767
202200,13767
179466,10441
202064,13873
202108,13873
202002,13873
214494,10451
132158,10451
132158,10451
132158,10451
187592,10451
10496,10451
180350,10451
183806,10451
211456,12109
202442,13777
202442,13777
191332,1497
197180,1497
214774,15211
212902,15211
213168,15211
212900,15211
212900,15211
214494,15211
132158,15211
132158,15211
214500,15211
180350,15211
183806,15211
179466,15211
179466,15211
179466,15211
208756,15211
208756,15211
214530,15211
145790,15211
214416,15211
202100,13787
202064,13787
202066,13787
202108,13787
202108,13787
184118,1547
79716,15403
191332,15403
191332,15403
136746,15403
212900,15403
212900,15403
213622,15403
148894,15403
214494,15403
132158,15403
132158,15403
132158,15403
200096,15403
153320,15403
215046,15403
215046,15403
214500,15403
183784,15403
202462,15403
10496,15403
215024,15403
215020,15403
180350,15403
183806,15403
148536,15403
209866,15403
179466,15403
179466,15403
215076,15403
208756,15403
208756,15403
208756,15403
214530,15403
197180,15403
197180,15403
197180,15403
188360,15403
200094,15403
214992,15403
214416,15403
197180,14503
141556,12205
136746,12205
212900,12205
212900,12205
212900,12205
132158,12205
145450,12205
145450,12205
213166,12205
213166,12205
192738,12205
183784,12205
183784,12205
183806,12205
187776,12205
114938,12205
208756,12205
145790,12205
145790,12205
145786,12205
145786,12205
197180,12205
145488,12205
145488,12205
8018,8019
166666,13793
166648,13793
166650,13793
143492,13793
1688,13793
1690,13793
202214,13793
1694,13793
146186,13793
146186,13793
191288,13793
202160,13793
212198,13793
212198,13793
212198,13793
208644,13793
177274,13793
142422,13793
202218,13793
145724,13793
145724,13793
8078,13793
199330,13793
199564,13793
153150,5325
199342,5327
5340,5327
189502,5327
5344,5327
212900,15409
212910,1741
212902,14191
163164,14191
213622,14191
214494,14191
214500,14191
180350,14191
179466,14191
213826,14191
212902,10561
195106,10561
163164,10561
214522,10561
213622,10561
214494,10561
174414,10561
102010,10561
214500,10561
180350,10561
183806,10561
179466,10561
214530,10561
213826,10561
215464,10561
15238,15239
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
212942,15909
212900,15909
212900,15909
212900,15909
212900,15909
1812,15909
1812,15909
177234,15909
177236,15909
209888,15909
189996,15909
213110,15909
213110,15909
213110,15909
214774,15909
214774,15909
1832,15909
213890,15909
212902,15909
212902,15909
212902,15909
212902,15909
212902,15909
215502,15909
213104,15909
213104,15909
213104,15909
175988,15909
213168,15909
193874,15909
214522,15909
197166,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
212900,15909
179714,15909
1884,15909
180314,15909
180316,15909
180318,15909
180650,15909
145760,15909
145760,15909
145760,15909
214696,15909
214696,15909
180332,15909
193326,15909
145450,15909
213166,15909
213166,15909
213166,15909
187592,15909
187592,15909
12248,15909
207940,15909
145786,15909
183840,15909
188288,15909
20764,15909
215046,15909
193068,15909
200160,15909
200160,15909
200160,15909
192738,15909
192738,15909
183784,15909
183784,15909
183784,15909
183784,15909
212942,15909
212942,15909
191968,15909
1960,15909
144338,15909
144338,15909
177274,15909
197170,15909
180350,15909
183806,15909
183806,15909
144946,15909
144946,15909
180358,15909
180358,15909
196866,15909
201592,15909
210360,15909
210364,15909
145724,15909
214528,15909
213136,15909
213136,15909
202404,15909
214530,15909
214530,15909
194098,15909
145790,15909
145790,15909
145786,15909
183844,15909
188288,15909
183794,15909
183794,15909
183794,15909
183794,15909
183794,15909
214746,15909
214746,15909
214748,15909
214748,15909
10668,15909
183134,15909
145790,15909
145790,15909
183760,15909
183760,15909
197180,15909
197180,15909
213826,15909
215464,15909
215464,15909
215510,15909
211794,15909
208706,15909
215504,15909
214778,15909
145488,15909
145488,15909
180400,15909
193444,15909
193926,15909
193382,15909
193936,15909
192930,15909
188342,15909
192934,15909
192938,15909
188360,15909
192960,15909
192446,15909
192978,15909
183374,15909
145796,15909
142224,15909
214416,15909
214416,15909
202442,13795
213622,12739
145760,2145
145760,2145
213166,2145
213166,2145
187592,2145
187592,2145
145786,2145
188288,2145
192738,2145
145790,2145
145786,2145
188288,2145
145790,2145
197180,2145
197180,2145
145488,2145
145488,2145
202442,13805
202442,13805
202036,13805
202036,13805
202038,13805
202100,13821
135380,13821
202442,13821
202442,13821
202202,13821
202064,13821
202066,13821
202068,13821
212902,15929
195106,15929
215302,15929
215302,15929
163164,15929
212900,15929
212900,15929
101532,15929
213622,15929
213622,15929
213622,15929
214494,15929
174414,15929
102010,15929
214500,15929
180350,15929
183806,15929
179466,15929
214528,15929
214528,15929
10728,15929
10728,15929
213826,15929
215464,15929
214416,15929
214416,15929
215464,15469
215464,15469
215058,13879
188948,2231
215020,8023
215026,8023
196070,8023
215026,12717
196070,12717
214968,3863
214970,3863
197090,3863
140666,3863
202192,13823
202264,12375
202258,12375
166858,12375
175824,12375
202166,5331
202264,5331
215066,5331
2266,5331
202166,2273
193756,2273
142090,2273
176012,5333
202012,5335
189498,12381
190286,12381
97270,11007
152984,11007
142422,11007
11996,10743
125342,14605
201858,13833
202064,13833
202066,13833
202108,13833
202108,13833
191022,13835
199342,10745
199342,5345
5340,5345
189502,5345
5344,5345
153314,8743
165290,8743
214992,13079
13836,13837
202442,13841
202108,13841
202064,13847
202066,13847
202108,13847
202412,13485
202412,13485
212902,15807
215022,15727
215024,15727
215024,15727
215020,15727
215024,15727
215026,15727
215026,15727
215026,15727
215026,15727
58160,8049
8046,8049
8048,8049
9954,9955
208848,14919
144338,14919
214478,15947
215456,15947
214774,15947
163164,15947
214522,15947
214522,15947
212900,15947
212900,15947
180314,15947
213622,15947
213622,15947
214494,15947
174414,15947
215462,15947
214500,15947
214500,15947
180350,15947
214528,15947
214528,15947
214530,15947
214530,15947
214530,15947
214746,15947
214748,15947
214748,15947
183134,15947
184294,15947
184294,15947
213826,15947
215464,15947
188360,15947
214416,15947
214416,15947
214416,15947
141204,2437
10814,10817
10816,10817
10818,10821
180708,10821
177236,15539
214774,15539
208848,15539
208848,15539
211432,15539
212830,15539
2458,15539
144338,15539
208644,15539
214324,15547
214302,15547
202200,13851
202200,13851
180650,10825
215384,12479
180332,15569
180332,15569
183840,15569
214748,15569
214748,15569
215464,15569
215464,15569
214306,15569
211744,15053
202200,13853
214066,15547
215120,15801
208848,15801
144338,15801
214774,15879
214774,15879
214774,15879
215052,15879
212902,15879
212902,15879
212900,15879
212900,15879
212900,15879
180314,15879
180314,15879
180650,15879
180650,15879
213622,15879
214696,15879
214696,15879
183840,15879
214500,15879
183806,15879
183806,15879
179466,15879
179466,15879
214528,15879
214530,15879
214530,15879
214530,15879
183844,15879
183844,15879
214746,15879
214746,15879
214748,15879
214748,15879
183134,15879
213826,15879
215464,15879
215464,15879
215464,15879
180400,15879
214416,15879
214416,15879
208848,15113
14918,15113
15530,15121
166816,15121
215250,15121
177274,15121
145724,15121
143492,2601
177274,2601
15156,15695
124216,15695
215470,15695
144442,5347
202192,13487
202478,13487
202478,13487
214992,13487
145966,10925
202192,10925
202192,10925
214778,10925
45838,15729
180700,15729
202254,15729
202254,15729
200190,15729
200190,15729
146060,15729
214628,15729
214776,15729
214776,15729
214776,15729
137540,15729
183994,15729
194058,15729
191166,15729
214528,15729
202470,15729
214874,15729
202192,15729
202192,15729
202192,15729
214778,15729
214778,15729
214778,15729
166878,15729
200052,15729
200052,15729
194028,15729
194028,15729
202478,15729
200152,15729
190708,15729
200122,15729
193168,15729
202470,10957
202192,12535
214778,12535
214778,12535
188918,13887
2704,13887
212902,13887
214776,13887
214776,13887
143492,13887
143766,13887
146186,13887
212198,13887
142422,13887
2722,13887
145724,13887
145724,13887
145724,13887
202470,13887
2732,13887
202472,13887
202472,13887
143506,13887
143826,13887
145876,14135
10964,14135
200102,14135
183886,14135
10970,14135
200144,14135
101064,14135
202472,14135
214604,14135
10980,14135
212880,8065
210294,15133
55020,8081
33856,8081
33980,8081
33980,8081
175326,8081
202240,8081
202240,8081
8078,8081
166902,8081
214738,15731
214738,15731
148554,15731
214738,15731
214738,15731
215052,15731
214700,15731
148476,15731
215024,15731
209866,15731
148894,15731
209866,15731
148544,15731
214530,15731
214746,15731
214968,15731
140860,15731
214988,15731
214988,15731
214700,15731
215060,10983
199064,14005
56494,14005
202362,12767
172296,12769
212126,12771
212646,15217
212930,15217
177528,15217
177528,15217
68824,15217
129986,15217
177530,15217
196322,15217
114860,13519
180130,15717
180130,15717
2858,2869
2860,2869
2862,2869
2864,2869
2866,2869
2868,2869
2870,2873
2872,2873
2874,2875
71924,15141
196414,14423
196416,14423
110660,14423
188982,14423
193228,14423
212660,15171
212660,15171
212660,15171
212660,15171
110660,10261
188982,10261
193228,10261
12776,12777
146678,2905
215834,13951
213802,13951
213802,13951
213802,13951
113712,12781
13372,13377
13374,13377
13376,13377
13378,13381
13378,13381
38518,13381
199048,13381
2930,13381
15176,13381
15176,14781
215834,15489
199058,15489
213798,15489
68824,15221
199518,15727
215026,15727
200820,13383
2950,3003
2952,3003
47378,3003
2956,3003
2958,3003
215490,3003
2962,3003
13372,3003
2966,3003
214108,3003
214108,3003
15176,3003
3052,3003
2976,3003
2978,3003
2980,3003
2982,3003
2984,3003
2986,3003
2988,3003
2990,3003
2992,3003
2994,3003
13374,3003
2998,3003
3000,3003
3002,3003
200820,13571
215026,13573
203514,15175
68824,15545
15172,15173
15172,15173
186512,15175
212732,15175
212732,15175
203514,15175
203514,15175
14014,15175
14016,15175
14018,15175
215470,15175
10266,15173
15172,15173
15172,15173
203514,15175
186512,15545
99552,15545
212646,15545
38518,15545
15176,15545
3052,15545
212660,15545
212660,15545
177528,15545
177528,15545
129986,15545
129986,15545
203462,15545
99684,15545
214252,15545
214252,15545
14036,15545
215470,15545
15182,15545
15182,15545
215438,15545
130012,15545
15182,14041
120660,15187
70156,3093
3092,3093
214592,13851
215050,13851
212660,12787
212660,12787
212646,13397
12788,13397
51104,13397
199082,13397
3110,13397
199082,15227
212922,15227
212660,12791
202312,12793
199414,13399
193794,13883
110660,13887
188982,13887
193228,13887
51030,15229
129962,15229
130532,15229
3136,15229
146376,15229
146376,15229
146376,15229
146376,15229
146376,15229
130536,15229
130536,15229
130536,15229
113884,15229
200466,15231
214478,15831
214774,15831
174598,15831
204542,15831
204544,15831
214514,15831
3170,14181
214774,15839
214340,15839
213262,15839
214342,15839
214522,15839
214494,15839
212800,15839
214500,15839
214528,15839
178338,15839
176462,15839
215350,15839
206714,14353
214098,14353
207136,14389
207208,15387
214428,15387
214442,15387
206476,4199
214430,8711
215420,8711
215274,8711
214436,8711
57146,8711
214272,8711
82526,3225
215470,3225
5988,3227
214436,14151
214442,14151
207366,15389
207228,13943
213692,13943
207226,13943
215470,3241
213314,3243
214272,3245
206864,3249
206624,3249
215416,15483
215448,15483
207312,15483
207314,15483
215408,15483
207170,15483
213802,13951
214212,14207
184134,14207
207338,14207
212546,14207
206542,14207
212562,14207
206472,14207
157112,14207
214252,14207
207362,14207
214500,15845
213826,15845
215370,15845
207236,3291
214478,15947
215456,15947
174598,15947
214340,15947
214484,15947
214342,15947
215338,15947
82734,15947
215320,15947
215464,15947
214514,15947
215350,15947
213314,3317
213314,4307
213692,15523
206538,3325
213314,3325
215274,3327
206508,15525
207230,10825
212400,15569
207312,15569
214322,15569
214324,15569
207170,15569
215472,8767
214116,8767
174598,15879
214484,15879
213262,15879
214342,15879
214522,15879
215338,15879
153320,15879
215462,15879
214500,15879
214528,15879
215320,15879
215370,15879
207194,3371
214500,11319
213802,13951
213918,3377
148942,3833
148894,3833
209866,3833
214530,3833
180842,3833
214700,3833
148894,15711
209866,15711
214700,15711
214738,15731
214988,15731
125258,15389
125258,14273
214428,15387
214428,8711
3408,8711
214436,8711
214442,8711
213798,15489
215456,15831
214774,15831
214696,15831
215462,15831
214498,15831
214748,15831
215464,15831
214774,15839
214774,15839
214522,15839
213622,15839
214500,15839
214528,15839
214494,10451
132158,10451
132158,10451
10496,10451
180350,10451
212900,15211
214494,15211
132158,15211
132158,15211
214500,15211
180350,15211
183806,15211
179466,15211
179466,15211
208756,15211
214530,15211
214416,15211
212900,15403
214494,15403
132158,15403
132158,15403
214500,15403
10496,15403
180350,15403
183806,15403
179466,15403
208756,15403
214530,15403
214416,15403
212900,15409
212902,14191
163164,14191
213622,14191
214494,14191
214500,14191
180350,14191
179466,14191
213826,14191
212902,10561
195106,10561
163164,10561
214522,10561
213622,10561
214494,10561
174414,10561
102010,10561
214500,10561
180350,10561
183806,10561
179466,10561
214530,10561
213826,10561
215464,10561
212900,15909
212900,15909
214774,15909
212902,15909
212902,15909
212900,15909
212900,15909
180314,15909
180316,15909
180318,15909
180650,15909
214696,15909
180332,15909
183806,15909
180358,15909
214530,15909
214746,15909
214748,15909
10668,15909
215464,15909
214416,15909
212902,15929
195106,15929
215302,15929
215302,15929
163164,15929
212900,15929
101532,15929
213622,15929
213622,15929
214494,15929
174414,15929
102010,15929
214500,15929
180350,15929
183806,15929
179466,15929
214528,15929
10728,15929
10728,15929
213826,15929
215464,15929
214416,15929
214416,15929
215464,15469
212902,15807
215456,15947
163164,15947
214522,15947
212900,15947
180314,15947
213622,15947
214494,15947
174414,15947
215462,15947
214500,15947
180350,15947
214528,15947
214530,15947
214530,15947
214748,15947
184294,15947
213826,15947
215464,15947
214416,15947
214416,15947
180650,10825
180332,15569
214748,15569
215464,15569
214774,15879
212902,15879
212900,15879
180314,15879
180650,15879
214696,15879
183806,15879
179466,15879
214530,15879
214746,15879
214748,15879
215464,15879
214416,15879
187000,11723
181046,11725
204102,15971
194850,15971
194868,11781
194204,11819
215026,11823
194266,11889
186614,11889
194196,11897
204102,11897
186992,11901
204102,11889
194850,11889
194868,11889
194266,11889
186614,11889
185950,11893
185066,11893
194196,11897
204102,11897
194868,11901
186992,11901
202254,15723
202254,15723
202466,15723
47462,10995
199438,11001
199438,12355
199438,11005
11018,12393
11018,12393
199998,11015
181548,11019
11018,11019
181836,11023
181836,11029
215026,11823
196038,11033
215026,11047
202254,11057
202466,11057
202466,11057
47462,11061
181548,11061
196038,11083
199214,12565
203994,13887
11140,11141
214774,15831
214774,15839
214252,15695
213052,14391
120260,14391
154198,15175
214968,3833
215080,3833
197090,3833
214948,3833
214988,3833
214700,15711
148942,15711
209866,15711
148894,15711
209866,15711
148544,15711
124874,15711
214700,15711
148894,15839
209866,15839
215020,8023
214968,3863
214970,3863
197090,3863
140666,3863
215024,15727
215020,15727
215026,15727
214306,15569
15156,15695
124216,15695
215470,15695
148554,15731
214738,15731
215052,15731
214700,15731
148476,15731
215024,15731
209866,15731
148894,15731
209866,15731
148544,15731
214746,15731
214968,15731
140860,15731
214988,15731
214700,15731
201354,13305
212690,14001
156712,13225
118222,13231
201174,13233
116770,13237
135724,13237
13238,13239
201354,13245
13242,13245
201244,13245
211746,14609
213802,13951
214250,14775
129776,13257
212586,13261
201308,13265
201308,13265
197972,13643
201354,13643
201270,13275
201372,13279
201174,13283
13286,13289
201174,13289
116360,13299
198246,13301
198246,13305
214296,13315
129756,13337
201354,13337
197970,13343
198782,13343
201354,13343
197980,13359
196866,13049
212510,13049
212854,15403
196866,15909
201592,15909
210360,15909
212510,15909
210364,15909
152636,12941
184514,12759
152636,12759
152650,12759
152668,12759
152670,15781
184514,15947
152636,15947
215502,15947
5206,15947
184500,15947
214522,15947
213622,15947
207716,15947
214500,15947
152650,15947
210360,15947
212510,15947
152666,15947
152668,15947
184294,15947
152670,15947
215422,15947
215510,15947
208706,15947
215504,15947
215508,15947
184514,14925
152636,14925
214500,14925
210360,14925
212510,14925
152666,14925
152668,14925
215422,14925
184514,5121
152636,5121
215502,5121
214500,5121
152650,5121
210360,5121
212510,5121
210364,5121
152666,5121
152668,5121
215422,5121
208706,5121
215504,5121
184514,15801
152636,15801
215502,15801
5206,15801
214500,15801
152650,15801
210360,15801
152666,15801
152668,15801
152670,15801
215422,15801
214318,15687
214278,15687
79282,15687
190884,15687
214324,15687
214302,15687
215272,15687
152674,15695
215272,15695
208134,15695
152674,5307
152674,5309
196866,12877
210360,12877
212510,12877
152674,9101
215342,15831
213758,15831
165302,15839
207368,15839
207322,15839
215316,15839
79716,15839
158268,15839
215342,15839
214500,15839
214528,15839
60974,15839
176462,15839
215416,14353
205666,14353
215384,14353
213758,14353
207258,14353
157726,14353
214098,14353
215316,4187
215342,4187
57140,14391
215384,14391
214442,15387
214428,4195
206542,4199
215470,4199
57140,8711
214440,14151
214428,14151
214436,14151
150358,15403
207318,15483
215416,15483
207322,15483
215472,15483
206600,15483
215408,15483
213694,15483
215238,13951
207356,8915
167446,14207
195448,14207
212546,14207
207226,14207
206542,14207
212562,14207
214214,14207
206612,14207
207358,14207
206888,14207
214250,14207
206890,14207
213698,14207
214252,14207
215470,14207
212546,14775
207228,14775
205740,14775
4322,14775
212562,14775
204704,14775
207358,14775
206472,14775
214046,14775
207366,14775
207356,13953
214212,14227
206456,14227
124756,14227
137368,14227
206890,14227
212546,4293
206472,4293
206734,15489
213434,15489
213946,15489
206538,15489
215438,15489
215456,15947
89726,4307
206508,15525
214296,15175
212546,15545
207226,15545
207228,15545
206450,15545
206864,15545
4322,15545
207356,15545
212562,15545
214216,15545
206472,15545
214250,15545
214252,15545
214046,15545
215470,15545
214228,15545
206922,15545
206508,15545
206864,14041
207356,14041
214252,14041
215470,14041
214428,14247
212732,4357
203076,15545
212546,15545
207226,15545
207228,15545
150358,15545
207048,15545
206450,15545
206864,15545
207356,15545
212562,15545
214216,15545
206472,15545
214250,15545
214252,15545
214046,15545
215470,15545
214228,15545
206922,15545
206508,15545
207366,15545
206864,14041
207356,14041
214252,14041
215470,14041
207338,4409
207228,4409
215416,8137
212392,15557
207318,15557
212400,15557
215416,15557
207322,15557
215408,15557
212452,15557
202822,15879
213758,15879
203076,15695
207366,15695
214046,9095
150358,15703
207048,15703
206542,4443
215470,4443
207364,9101
207366,9101
207312,8165
212546,8165
150358,8165
206876,8165
213942,8165
215470,8165
215460,4465
207228,4465
213942,4465
215470,15161
150358,14267
195080,8167
214252,8167
215470,8167
215456,15731
214528,15839
206714,14353
207258,14353
213598,14353
214098,14353
215490,15485
204504,15485
207274,15485
206212,15485
215438,15485
214158,14383
214158,14385
190948,15125
177236,15751
215502,15751
214500,15751
212510,15751
215148,15751
211794,15751
214500,11423
215496,11423
211794,11423
215504,11423
213136,14377
196866,13049
212510,13049
175170,15803
213706,15803
212506,15803
212506,15803
212854,15403
215510,15403
177234,15909
192738,15909
177274,15909
180350,15909
196866,15909
201592,15909
210360,15909
212510,15909
210364,15909
213826,15909
213826,15909
213826,15909
215510,15909
215510,15909
211794,15909
211794,15909
212304,12739
208848,12739
208848,12739
215502,12739
215502,12739
215502,12739
214522,12739
214522,12739
213622,12739
213622,12739
215248,12739
187776,12739
215148,12739
215496,12739
184294,12739
215422,12739
213826,12739
213826,12739
213826,12739
213826,12739
213826,12739
215464,12739
215510,12739
215510,12739
215510,12739
211794,12739
211794,12739
211794,12739
211794,12739
211794,12739
211794,12739
215504,12739
211416,12739
184514,15919
215502,15919
174104,15919
151644,15919
151644,15919
214522,15919
214522,15919
214500,15919
214500,15919
215422,15919
215510,15919
215510,15919
208706,15919
208706,15919
215504,15919
215504,15919
215504,15919
208602,15929
